date,close,SMA50,SMA100,Signal,Entry/Exit,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2017-12-13,172.27,166.38099999999997,161.91989999999998,1.0,0.0,500.0,0.0,86135.0,69792.9,155927.9,0.0018311146862466376,0.5592790000000001
2017-12-14,172.22,166.75580000000002,162.1147,1.0,0.0,500.0,0.0,86110.0,69792.9,155902.9,-0.00016033051173014456,0.559029
2017-12-15,173.97,167.12739999999997,162.3198,1.0,0.0,500.0,0.0,86985.0,69792.9,156777.9,0.005612467760381712,0.567779
2017-12-18,176.42,167.5498,162.5784,1.0,0.0,500.0,0.0,88210.0,69792.9,158002.9,0.007813601279262006,0.5800290000000001
2017-12-19,174.54,167.9238,162.8288,1.0,0.0,500.0,0.0,87270.0,69792.9,157062.9,-0.005949257893367754,0.5706290000000003
2017-12-20,174.35,168.29280000000003,163.085,1.0,0.0,500.0,0.0,87175.0,69792.9,156967.9,-0.0006048532148584806,0.5696790000000003
2017-12-21,175.01,168.662,163.3346,1.0,0.0,500.0,0.0,87505.0,69792.9,157297.9,0.002102340669652758,0.5729790000000001
2017-12-22,175.01,169.04219999999998,163.5133,1.0,0.0,500.0,0.0,87505.0,69792.9,157297.9,0.0,0.5729790000000001
2017-12-26,170.57,169.31380000000001,163.6633,1.0,0.0,500.0,0.0,85285.0,69792.9,155077.9,-0.01411334798493813,0.5507790000000001
2017-12-27,170.6,169.5282,163.8054,1.0,0.0,500.0,0.0,85300.0,69792.9,155092.9,9.67255811434864e-05,0.5509290000000002
2017-12-28,171.08,169.74039999999997,163.9281,1.0,0.0,500.0,0.0,85540.0,69792.9,155332.9,0.0015474596193636447,0.5533290000000002
2017-12-29,169.23,169.9298,164.0196,1.0,0.0,500.0,0.0,84615.0,69792.9,154407.9,-0.005954952234845323,0.5440790000000002
2018-01-02,172.26,170.2554,164.1316,1.0,0.0,500.0,0.0,86130.0,69792.9,155922.9,0.009811674143615612,0.559229
2018-01-03,172.23,170.575,164.3007,1.0,0.0,500.0,0.0,86115.0,69792.9,155907.9,-9.62013918417437e-05,0.5590789999999999
2018-01-04,173.03,170.91219999999998,164.4562,1.0,0.0,500.0,0.0,86515.0,69792.9,156307.9,0.002565617265064768,0.5630789999999999
2018-01-05,175.0,171.27019999999996,164.6077,1.0,0.0,500.0,0.0,87500.0,69792.9,157292.9,0.006301664855071332,0.572929
2018-01-08,174.35,171.629,164.7352,1.0,0.0,500.0,0.0,87175.0,69792.9,156967.9,-0.002066208964295324,0.569679
2018-01-09,174.33,171.96739999999997,164.86899999999997,1.0,0.0,500.0,0.0,87165.0,69792.9,156957.9,-6.370729301974354e-05,0.5695790000000001
2018-01-10,174.29,172.1922,165.03329999999997,1.0,0.0,500.0,0.0,87145.0,69792.9,156937.9,-0.00012742270379506593,0.5693790000000001
2018-01-11,175.28,172.36339999999996,165.21110000000002,1.0,0.0,500.0,0.0,87640.0,69792.9,157432.9,0.003154113824640259,0.5743290000000001
2018-01-12,177.09,172.52439999999999,165.40990000000002,1.0,0.0,500.0,0.0,88545.0,69792.9,158337.9,0.005748480781335941,0.5833789999999999
2018-01-16,176.19,172.71040000000002,165.57399999999998,1.0,0.0,500.0,0.0,88095.0,69792.9,157887.9,-0.0028420232932229172,0.5788789999999999
2018-01-17,179.1,172.9302,165.7652,1.0,0.0,500.0,0.0,89550.0,69792.9,159342.9,0.009215399026777815,0.5934289999999998
2018-01-18,179.26,173.0654,165.96509999999998,1.0,0.0,500.0,0.0,89630.0,69792.9,159422.9,0.0005020619054880715,0.5942289999999997
2018-01-19,178.46,173.1496,166.15109999999996,1.0,0.0,500.0,0.0,89230.0,69792.9,159022.9,-0.0025090498291023833,0.5902289999999997
2018-01-22,177.0,173.1934,166.3064,1.0,0.0,500.0,0.0,88500.0,69792.9,158292.9,-0.004590533816198783,0.5829289999999998
2018-01-23,177.04,173.20940000000002,166.4477,1.0,0.0,500.0,0.0,88520.0,69792.9,158312.9,0.00012634805477684807,0.5831289999999996
2018-01-24,174.22,173.1762,166.5564,1.0,0.0,500.0,0.0,87110.0,69792.9,156902.9,-0.0089064125538727,0.5690289999999996
2018-01-25,171.11,173.105,166.6275,1.0,0.0,500.0,0.0,85555.0,69792.9,155347.9,-0.009910588013350985,0.5534789999999994
2018-01-26,171.51,173.0558,166.7021,1.0,0.0,500.0,0.0,85755.0,69792.9,155547.9,0.0012874329166985277,0.5554789999999994
2018-01-29,167.96,172.9882,166.76089999999996,1.0,0.0,500.0,0.0,83980.0,69792.9,153772.9,-0.011411275883505989,0.5377289999999995
2018-01-30,166.97,172.946,166.81149999999997,1.0,0.0,500.0,0.0,83485.0,69792.9,153277.9,-0.0032190327424402865,0.5327789999999994
2018-01-31,167.43,172.87259999999998,166.8732,1.0,0.0,500.0,0.0,83715.0,69792.9,153507.9,0.001500542478726441,0.5350789999999992
2018-02-01,167.78,172.8252,166.96469999999997,1.0,0.0,500.0,0.0,83890.0,69792.9,153682.9,0.00114000647523671,0.5368289999999991
2018-02-02,160.5,172.6356,166.95469999999997,1.0,0.0,500.0,0.0,80250.0,69792.9,150042.9,-0.023685133479391607,0.5004289999999991
2018-02-05,156.49,172.30259999999998,166.91099999999997,1.0,0.0,500.0,0.0,78245.0,69792.9,148037.9,-0.013362844893027304,0.480378999999999
2018-02-06,163.03,172.06400000000002,166.9448,1.0,0.0,500.0,0.0,81515.0,69792.9,151307.9,0.022088938035462524,0.513078999999999
2018-02-07,159.54,171.75539999999998,166.9574,1.0,0.0,500.0,0.0,79770.0,69792.9,149562.9,-0.011532775221915093,0.495628999999999
2018-02-08,155.15,171.3766,166.91010000000003,1.0,0.0,500.0,0.0,77575.0,69792.9,147367.9,-0.014676099487239136,0.4736789999999991
2018-02-09,156.41,171.0434,166.8875,1.0,0.0,500.0,0.0,78205.0,69792.9,147997.9,0.004275015115231984,0.47997899999999905
2018-02-12,162.71,170.908,166.9273,1.0,0.0,500.0,0.0,81355.0,69792.9,151147.9,0.021284085787703688,0.5114789999999989
2018-02-13,164.34,170.75779999999997,167.01,1.0,0.0,500.0,0.0,82170.0,69792.9,151962.9,0.005392069621873663,0.5196289999999988
2018-02-14,167.37,170.68419999999998,167.1498,1.0,0.0,500.0,0.0,83685.0,69792.9,153477.9,0.009969538617649487,0.5347789999999988
2018-02-15,172.99,170.74800000000002,167.3608,1.0,0.0,500.0,0.0,86495.0,69792.9,156287.9,0.01830882491876684,0.5628789999999988
2018-02-16,172.43,170.80379999999997,167.57960000000003,1.0,0.0,500.0,0.0,86215.0,69792.9,156007.9,-0.001791565437887388,0.5600789999999989
2018-02-20,171.85,170.86059999999998,167.7667,1.0,0.0,500.0,0.0,85925.0,69792.9,155717.9,-0.001858880223373327,0.5571789999999988
2018-02-21,171.07,170.89559999999997,167.93509999999998,1.0,0.0,500.0,0.0,85535.0,69792.9,155327.9,-0.0025045290233172146,0.5532789999999987
2018-02-22,172.5,170.9582,168.1273,1.0,0.0,500.0,0.0,86250.0,69792.9,156042.9,0.0046031653038507425,0.5604289999999987
2018-02-23,175.5,171.0148,168.3411,1.0,0.0,500.0,0.0,87750.0,69792.9,157542.9,0.009612741111578949,0.5754289999999989
2018-02-26,178.97,171.1602,168.5927,1.0,0.0,500.0,0.0,89485.0,69792.9,159277.9,0.011012873318949845,0.5927789999999986
2018-02-27,178.39,171.28259999999997,168.83180000000002,1.0,0.0,500.0,0.0,89195.0,69792.9,158987.9,-0.0018207171239701392,0.5898789999999985
2018-02-28,178.12,171.40060000000003,169.0782,1.0,0.0,500.0,0.0,89060.0,69792.9,158852.9,-0.0008491212224326361,0.5885289999999985
2018-03-01,175.0,171.42120000000003,169.2743,1.0,0.0,500.0,0.0,87500.0,69792.9,157292.9,-0.009820406174517404,0.5729289999999987
2018-03-02,176.21,171.417,169.48339999999996,1.0,0.0,500.0,0.0,88105.0,69792.9,157897.9,0.003846327456611176,0.5789789999999986
2018-03-05,176.82,171.46259999999998,169.69320000000005,1.0,0.0,500.0,0.0,88410.0,69792.9,158202.9,0.0019316279697196848,0.5820289999999986
2018-03-06,176.67,171.509,169.9009,1.0,0.0,500.0,0.0,88335.0,69792.9,158127.9,-0.0004740747483137353,0.5812789999999985
2018-03-07,175.03,171.5094,170.0857,1.0,0.0,500.0,0.0,87515.0,69792.9,157307.9,-0.005185675646106724,0.5730789999999986
2018-03-08,176.94,171.54800000000003,170.29510000000002,1.0,0.0,500.0,0.0,88470.0,69792.9,158262.9,0.006070896630111955,0.5826289999999985
2018-03-09,179.98,171.7362,170.525,1.0,0.0,500.0,0.0,89990.0,69792.9,159782.9,0.009604272384747148,0.5978289999999984
2018-03-12,181.72,171.95860000000002,170.74339999999995,1.0,0.0,500.0,0.0,90860.0,69792.9,160652.9,0.0054448880324491356,0.6065289999999985
2018-03-13,179.97,172.13640000000004,170.9384,1.0,0.0,500.0,0.0,89985.0,69792.9,159777.9,-0.005446524774840644,0.5977789999999985
2018-03-14,178.44,172.32059999999998,171.1252,1.0,0.0,500.0,0.0,89220.0,69792.9,159012.9,-0.004787896198410468,0.5901289999999983
2018-03-15,178.65,172.44839999999996,171.3519,1.0,0.0,500.0,0.0,89325.0,69792.9,159117.9,0.0006603237850513199,0.5911789999999981
2018-03-16,178.02,172.56419999999997,171.56959999999998,1.0,0.0,500.0,0.0,89010.0,69792.9,158802.9,-0.0019796641358389433,0.5880289999999981
2018-03-19,175.3,172.60960000000003,171.7609,1.0,0.0,500.0,0.0,87650.0,69792.9,157442.9,-0.008564075341193411,0.5744289999999981
2018-03-20,175.24,172.61440000000002,171.9423,1.0,0.0,500.0,0.0,87620.0,69792.9,157412.9,-0.0001905452706981725,0.5741289999999981
2018-03-21,171.27,172.55280000000002,172.0909,1.0,0.0,500.0,0.0,85635.0,69792.9,155427.9,-0.012610148215298711,0.5542789999999982
2018-03-22,168.85,172.4432,172.2053,1.0,0.0,500.0,0.0,84425.0,69792.9,154217.9,-0.007784960100471028,0.5421789999999982
2018-03-23,164.94,172.25619999999998,172.2242,1.0,0.0,500.0,0.0,82470.0,69792.9,152262.9,-0.012676868249405504,0.5226289999999982
2018-03-26,172.77,172.20600000000002,172.2847,0.0,-1.0,0.0,-500.0,0.0,156177.9,156177.9,0.025712107151512287,0.5617789999999983
2018-03-27,168.34,172.03100000000003,172.2777,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-03-28,166.48,171.8368,172.27359999999996,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-03-29,167.78,171.6104,172.27030000000002,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-02,166.68,171.35879999999997,172.21210000000002,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-03,168.39,171.15740000000002,172.1535,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-04,171.61,171.0496,172.12150000000003,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-05,172.8,170.9648,172.0871,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-06,168.38,170.84799999999998,172.01210000000003,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-09,170.05,170.8268,171.9659,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-10,173.25,170.8616,171.95870000000002,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-11,172.44,170.9512,171.96970000000002,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-12,174.14,171.0946,172.0203,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-13,174.73,171.2406,172.0566,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-16,175.82,171.4014,172.11329999999998,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-17,178.24,171.75619999999998,172.1959,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-18,177.84,172.1832,172.24290000000002,0.0,0.0,0.0,0.0,0.0,156177.9,156177.9,0.0,0.5617789999999983
2018-04-19,172.8,172.3786,172.2213,1.0,1.0,500.0,500.0,86400.0,69777.9,156177.9,0.0,0.5617789999999983
2018-04-20,165.72,172.50220000000002,172.1288,1.0,0.0,500.0,0.0,82860.0,69777.9,152637.9,-0.02266645921093835,0.5263789999999982
2018-04-23,165.24,172.704,172.0403,1.0,0.0,500.0,0.0,82620.0,69777.9,152397.9,-0.0015723486761807237,0.5239789999999982
2018-04-24,162.94,172.8346,171.93900000000002,1.0,0.0,500.0,0.0,81470.0,69777.9,151247.9,-0.007546035739337653,0.5124789999999981
2018-04-25,163.65,172.8534,171.8807,1.0,0.0,500.0,0.0,81825.0,69777.9,151602.9,0.002347140026407013,0.5160289999999981
2018-04-26,164.22,172.851,171.8044,1.0,0.0,500.0,0.0,82110.0,69777.9,151887.9,0.0018799112681882058,0.5188789999999981
2018-04-27,162.32,172.75,171.7171,1.0,0.0,500.0,0.0,81160.0,69777.9,150937.9,-0.006254612776922963,0.509378999999998
2018-04-30,165.26,172.59539999999998,171.67170000000002,1.0,0.0,500.0,0.0,82630.0,69777.9,152407.9,0.009739104625147155,0.524078999999998
2018-05-01,169.1,172.52880000000002,171.6663,1.0,0.0,500.0,0.0,84550.0,69777.9,154327.9,0.01259777216272906,0.5432789999999978
2018-05-02,176.57,172.6232,171.7419,1.0,0.0,500.0,0.0,88285.0,69777.9,158062.9,0.024201715956738923,0.5806289999999978
2018-05-03,176.89,172.73960000000002,171.81759999999997,1.0,0.0,500.0,0.0,88445.0,69777.9,158222.9,0.0010122552477527247,0.5822289999999979
2018-05-04,183.83,172.96620000000001,171.96220000000002,1.0,0.0,500.0,0.0,91915.0,69777.9,161692.9,0.02193108582891612,0.6169289999999981
2018-05-07,185.16,173.15940000000003,172.0871,1.0,0.0,500.0,0.0,92580.0,69777.9,162357.9,0.004112734696452458,0.6235789999999983
2018-05-08,186.05,173.301,172.2306,1.0,0.0,500.0,0.0,93025.0,69777.9,162802.9,0.0027408583136392384,0.6280289999999984
2018-05-09,187.36,173.4804,172.38150000000002,1.0,0.0,500.0,0.0,93680.0,69777.9,163457.9,0.0040232698557580715,0.6345789999999984
2018-05-10,190.04,173.7188,172.55970000000002,1.0,0.0,500.0,0.0,95020.0,69777.9,164797.9,0.008197829532864409,0.6479789999999983
2018-05-11,188.59,173.99059999999997,172.7059,1.0,0.0,500.0,0.0,94295.0,69777.9,164072.9,-0.00439932790405706,0.6407289999999983
2018-05-14,188.15,174.22940000000003,172.82319999999999,1.0,0.0,500.0,0.0,94075.0,69777.9,163852.9,-0.0013408673827304263,0.6385289999999983
2018-05-15,186.44,174.4218,172.94219999999999,1.0,0.0,500.0,0.0,93220.0,69777.9,162997.9,-0.005218095010829815,0.6299789999999983
2018-05-16,188.18,174.65200000000002,173.0805,1.0,0.0,500.0,0.0,94090.0,69777.9,163867.9,0.005337492078118844,0.6386789999999984
2018-05-17,186.99,174.8912,173.2003,1.0,0.0,500.0,0.0,93495.0,69777.9,163272.9,-0.0036309734853501308,0.6327289999999983
2018-05-18,186.31,175.07859999999997,173.31330000000003,1.0,0.0,500.0,0.0,93155.0,69777.9,162932.9,-0.0020824031422238543,0.6293289999999983
2018-05-21,187.63,175.2316,173.4839,1.0,0.0,500.0,0.0,93815.0,69777.9,163592.9,0.0040507472708091186,0.6359289999999984
2018-05-22,187.16,175.34040000000002,173.64949999999996,1.0,0.0,500.0,0.0,93580.0,69777.9,163357.9,-0.0014364926595225036,0.6335789999999983
2018-05-23,188.36,175.5082,173.82229999999998,1.0,0.0,500.0,0.0,94180.0,69777.9,163957.9,0.0036729169510627546,0.6395789999999986
2018-05-24,188.15,175.7024,174.0115,1.0,0.0,500.0,0.0,94075.0,69777.9,163852.9,-0.0006404082999355021,0.6385289999999986
2018-05-25,188.58,175.901,174.17469999999997,1.0,0.0,500.0,0.0,94290.0,69777.9,164067.9,0.001312152546582901,0.6406789999999984
2018-05-29,187.9,176.0986,174.3314,1.0,0.0,500.0,0.0,93950.0,69777.9,163727.9,-0.0020723127436872435,0.6372789999999984
2018-05-30,187.5,176.34259999999998,174.4761,1.0,0.0,500.0,0.0,93750.0,69777.9,163527.9,-0.0012215389069303306,0.6352789999999984
2018-05-31,186.87,176.5752,174.5948,1.0,0.0,500.0,0.0,93435.0,69777.9,163212.9,-0.0019262768004725261,0.6321289999999984
2018-06-01,190.24,176.9546,174.75370000000004,1.0,0.0,500.0,0.0,95120.0,69777.9,164897.9,0.010323938855323345,0.6489789999999984
2018-06-04,191.83,177.41420000000002,174.9287,1.0,0.0,500.0,0.0,95915.0,69777.9,165692.9,0.004821165096705382,0.6569289999999985
2018-06-05,193.31,177.9816,175.1189,1.0,0.0,500.0,0.0,96655.0,69777.9,166432.9,0.004466093598458398,0.6643289999999986
2018-06-06,193.98,178.40579999999997,175.3059,1.0,0.0,500.0,0.0,96990.0,69777.9,166767.9,0.0020128231858003165,0.6676789999999984
2018-06-07,193.46,178.9082,175.46959999999999,1.0,0.0,500.0,0.0,96730.0,69777.9,166507.9,-0.0015590530311888617,0.6650789999999984
2018-06-08,191.7,179.4126,175.62470000000002,1.0,0.0,500.0,0.0,95850.0,69777.9,165627.9,-0.005285034523887511,0.6562789999999983
2018-06-11,191.23,179.8816,175.74599999999998,1.0,0.0,500.0,0.0,95615.0,69777.9,165392.9,-0.0014188430813890651,0.6539289999999982
2018-06-12,192.28,180.3936,175.87620000000004,1.0,0.0,500.0,0.0,96140.0,69777.9,165917.9,0.0031742595963912823,0.659178999999998
2018-06-13,190.7,180.8398,175.9986,1.0,0.0,500.0,0.0,95350.0,69777.9,165127.9,-0.004761391025320361,0.6512789999999979
2018-06-14,190.8,181.2236,176.13660000000004,1.0,0.0,500.0,0.0,95400.0,69777.9,165177.9,0.00030279559056944905,0.6517789999999979
2018-06-15,188.84,181.5444,176.25459999999998,1.0,0.0,500.0,0.0,94420.0,69777.9,164197.9,-0.005932997089804437,0.6419789999999979
2018-06-18,188.74,181.95159999999998,176.3998,1.0,0.0,500.0,0.0,94370.0,69777.9,164147.9,-0.0003045105936190229,0.6414789999999979
2018-06-19,185.69,182.2644,176.54559999999998,1.0,0.0,500.0,0.0,92845.0,69777.9,162622.9,-0.009290402131248765,0.6262289999999979
2018-06-20,186.5,182.52939999999998,176.69549999999998,1.0,0.0,500.0,0.0,93250.0,69777.9,163027.9,0.002490424165354277,0.6302789999999978
2018-06-21,185.46,182.78980000000004,176.87050000000002,1.0,0.0,500.0,0.0,92730.0,69777.9,162507.9,-0.003189638092620961,0.6250789999999977
2018-06-22,184.92,183.0054,177.05,1.0,0.0,500.0,0.0,92460.0,69777.9,162237.9,-0.0016614576891338384,0.6223789999999978
2018-06-25,182.17,183.15419999999997,177.19740000000002,1.0,0.0,500.0,0.0,91085.0,69777.9,160862.9,-0.008475208320620542,0.6086289999999979
2018-06-26,184.43,183.3264,177.36390000000003,1.0,0.0,500.0,0.0,92215.0,69777.9,161992.9,0.007024615371226117,0.619928999999998
2018-06-27,184.16,183.4448,177.60050000000004,1.0,0.0,500.0,0.0,92080.0,69777.9,161857.9,-0.0008333698575678783,0.6185789999999978
2018-06-28,185.5,183.59799999999998,177.8906,1.0,0.0,500.0,0.0,92750.0,69777.9,162527.9,0.004139433416595617,0.6252789999999977
2018-06-29,185.11,183.84419999999997,178.1114,1.0,0.0,500.0,0.0,92555.0,69777.9,162332.9,-0.0011997940045985755,0.6233289999999978
2018-07-02,187.18,184.2734,178.3878,1.0,0.0,500.0,0.0,93590.0,69777.9,163367.9,0.006375787040088676,0.6336789999999979
2018-07-03,183.92,184.64700000000002,178.6755,1.0,0.0,500.0,0.0,91960.0,69777.9,161737.9,-0.009977480276113004,0.6173789999999979
2018-07-05,185.4,185.09619999999998,178.96539999999996,1.0,0.0,500.0,0.0,92700.0,69777.9,162477.9,0.004575303623949534,0.6247789999999978
2018-07-06,187.97,185.58259999999999,179.218,1.0,0.0,500.0,0.0,93985.0,69777.9,163762.9,0.007908767900126623,0.6376289999999976
2018-07-09,190.58,186.10980000000004,179.4804,1.0,0.0,500.0,0.0,95290.0,69777.9,165067.9,0.007968837874756662,0.6506789999999973
2018-07-10,190.35,186.6704,179.71020000000001,1.0,0.0,500.0,0.0,95175.0,69777.9,164952.9,-0.0006966830013588332,0.6495289999999974
2018-07-11,187.88,187.1228,179.8591,1.0,0.0,500.0,0.0,93940.0,69777.9,163717.9,-0.007486985678942237,0.6371789999999975
2018-07-12,191.03,187.5614,180.0451,1.0,0.0,500.0,0.0,95515.0,69777.9,165292.9,0.009620206464900916,0.6529289999999974
2018-07-13,191.33,187.8566,180.2399,1.0,0.0,500.0,0.0,95665.0,69777.9,165442.9,0.0009074799946036105,0.6544289999999975
2018-07-16,190.91,188.13699999999997,180.43830000000003,1.0,0.0,500.0,0.0,95455.0,69777.9,165232.9,-0.0012693201098384899,0.6523289999999975
2018-07-17,191.45,188.2894,180.62779999999998,1.0,0.0,500.0,0.0,95725.0,69777.9,165502.9,0.0016340571399522386,0.6550289999999976
2018-07-18,190.4,188.39419999999998,180.7768,1.0,0.0,500.0,0.0,95200.0,69777.9,164977.9,-0.0031721498535675074,0.6497789999999977
2018-07-19,191.88,188.51080000000002,180.9059,1.0,0.0,500.0,0.0,95940.0,69777.9,165717.9,0.004485449263204266,0.6571789999999975
2018-07-20,191.44,188.59239999999997,181.0364,1.0,0.0,500.0,0.0,95720.0,69777.9,165497.9,-0.001327557252415068,0.6549789999999975
2018-07-23,191.61,188.62380000000002,181.1713,1.0,0.0,500.0,0.0,95805.0,69777.9,165582.9,0.0005136016831632784,0.6558289999999973
2018-07-24,193.0,188.71200000000002,181.3513,1.0,0.0,500.0,0.0,96500.0,69777.9,166277.9,0.004197293319539552,0.6627789999999971
2018-07-25,194.82,188.8454,181.53740000000002,1.0,0.0,500.0,0.0,97410.0,69777.9,167187.9,0.0054727657734432444,0.6718789999999972
2018-07-26,194.21,189.00080000000003,181.71129999999997,1.0,0.0,500.0,0.0,97105.0,69777.9,166882.9,-0.0018242947007528487,0.6688289999999972
2018-07-27,190.98,189.0568,181.8544,1.0,0.0,500.0,0.0,95490.0,69777.9,165267.9,-0.009677444483527031,0.6526789999999973
2018-07-30,189.91,189.11520000000002,182.0032,1.0,0.0,500.0,0.0,94955.0,69777.9,164732.9,-0.003237168258324763,0.6473289999999974
2018-07-31,190.29,189.19480000000004,182.1367,1.0,0.0,500.0,0.0,95145.0,69777.9,164922.9,0.001153382232693012,0.6492289999999974
2018-08-01,201.5,189.47220000000002,182.3519,1.0,0.0,500.0,0.0,100750.0,69777.9,170527.9,0.03398557750318476,0.7052789999999971
2018-08-02,207.39,189.8768,182.6086,1.0,0.0,500.0,0.0,103695.0,69777.9,173472.9,0.017269901288879952,0.7347289999999971
2018-08-03,207.99,190.2694,182.8888,1.0,0.0,500.0,0.0,103995.0,69777.9,173772.9,0.0017293767499131363,0.7377289999999972
2018-08-06,209.07,190.68779999999998,183.1951,1.0,0.0,500.0,0.0,104535.0,69777.9,174312.9,0.003107504104495007,0.7431289999999973
2018-08-07,207.11,191.0584,183.4797,1.0,0.0,500.0,0.0,103555.0,69777.9,173332.9,-0.005622073868313815,0.7333289999999972
2018-08-08,207.25,191.4454,183.77200000000002,1.0,0.0,500.0,0.0,103625.0,69777.9,173402.9,0.0004038471634639773,0.7340289999999972
2018-08-09,208.88,191.873,184.10780000000003,1.0,0.0,500.0,0.0,104440.0,69777.9,174217.9,0.004700036735256541,0.7421789999999973
2018-08-10,207.53,192.28619999999998,184.4307,1.0,0.0,500.0,0.0,103765.0,69777.9,173542.9,-0.003874458365070388,0.7354289999999972
2018-08-13,208.87,192.6588,184.80669999999998,1.0,0.0,500.0,0.0,104435.0,69777.9,174212.9,0.0038607168602116104,0.7421289999999974
2018-08-14,209.75,193.0172,185.2157,1.0,0.0,500.0,0.0,104875.0,69777.9,174652.9,0.0025256453454365335,0.7465289999999973
2018-08-15,210.24,193.35580000000002,185.66870000000003,1.0,0.0,500.0,0.0,105120.0,69777.9,174897.9,0.0014027823185300825,0.7489789999999974
2018-08-16,213.32,193.7426,186.07420000000002,1.0,0.0,500.0,0.0,106660.0,69777.9,176437.9,0.008805137168599542,0.7643789999999975
2018-08-17,217.58,194.225,186.5666,1.0,0.0,500.0,0.0,108790.0,69777.9,178567.9,0.012072236180548535,0.7856789999999976
2018-08-20,215.46,194.7002,187.05640000000002,1.0,0.0,500.0,0.0,107730.0,69777.9,177507.9,-0.005936117297677845,0.7750789999999974
2018-08-21,215.04,195.1764,187.52899999999997,1.0,0.0,500.0,0.0,107520.0,69777.9,177297.9,-0.0011830459376737101,0.7729789999999974
2018-08-22,215.05,195.6318,188.0127,1.0,0.0,500.0,0.0,107525.0,69777.9,177302.9,2.8201123645654746e-05,0.7730289999999975
2018-08-23,215.49,196.12759999999997,188.4837,1.0,0.0,500.0,0.0,107745.0,69777.9,177522.9,0.0012408144480433592,0.7752289999999973
2018-08-24,216.16,196.63479999999998,188.92919999999998,1.0,0.0,500.0,0.0,108080.0,69777.9,177857.9,0.0018870804837010091,0.7785789999999972
2018-08-27,217.94,197.2168,189.3806,1.0,0.0,500.0,0.0,108970.0,69777.9,178747.9,0.005003994762110553,0.7874789999999972
2018-08-28,219.7,197.836,189.89379999999997,1.0,0.0,500.0,0.0,109850.0,69777.9,179627.9,0.00492313476130346,0.7962789999999971
2018-08-29,222.98,198.58180000000002,190.42309999999998,1.0,0.0,500.0,0.0,111490.0,69777.9,181267.9,0.009129984818616599,0.8126789999999968
2018-08-30,225.03,199.35240000000002,190.9409,1.0,0.0,500.0,0.0,112515.0,69777.9,182292.9,0.005654613971916689,0.8229289999999967
2018-08-31,227.63,200.1958,191.4928,1.0,0.0,500.0,0.0,113815.0,69777.9,183592.9,0.0071313803225467876,0.8359289999999966
2018-09-04,228.36,201.06459999999998,192.035,1.0,0.0,500.0,0.0,114180.0,69777.9,183957.9,0.0019880943108365745,0.8395789999999965
2018-09-05,226.87,201.95860000000002,192.55640000000002,1.0,0.0,500.0,0.0,113435.0,69777.9,183212.9,-0.004049839664401422,0.8321289999999966
2018-09-06,223.1,202.732,193.02920000000003,1.0,0.0,500.0,0.0,111550.0,69777.9,181327.9,-0.010288576841477881,0.8132789999999965
2018-09-07,221.3,203.47480000000004,193.4598,1.0,0.0,500.0,0.0,110650.0,69777.9,180427.9,-0.004963384013160654,0.8042789999999966
2018-09-10,218.33,204.13140000000004,193.8647,1.0,0.0,500.0,0.0,109165.0,69777.9,178942.9,-0.008230434428378341,0.7894289999999966
2018-09-11,223.85,204.90619999999998,194.3752,1.0,0.0,500.0,0.0,111925.0,69777.9,181702.9,0.01542391455598402,0.8170289999999965
2018-09-12,221.07,205.584,194.9287,1.0,0.0,500.0,0.0,110535.0,69777.9,180312.9,-0.007649850387638324,0.8031289999999964
2018-09-13,226.41,206.43380000000002,195.5404,1.0,0.0,500.0,0.0,113205.0,69777.9,182982.9,0.014807592801180602,0.8298289999999964
2018-09-14,223.84,207.20260000000002,196.14939999999999,1.0,0.0,500.0,0.0,111920.0,69777.9,181697.9,-0.007022514125636925,0.8169789999999963
2018-09-17,217.88,207.8008,196.69170000000003,1.0,0.0,500.0,0.0,108940.0,69777.9,178717.9,-0.016400849982305843,0.7871789999999963
